SMS Text,Label
IRCTC booking confirmed. PNR: VXAISYUQ51E4. Journey date: 01-02-2025,Legit
Electricity bill of ₹67689 paid successfully on 09-07-2025.,Legit
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
Your account XXXX8317 is credited with ₹55877 on 23-03-2025. Avl Bal: ₹13139,Legit
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Your loan of ₹11479 is approved. Click here to apply now: http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
IRCTC booking confirmed. PNR: FJZO4U8B7MOM. Journey date: 21-04-2025,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Payment of ₹36176 to Amazon was successful. UPI Ref: 8B94NDI0TU1K,Legit
Congratulations! You've won a cash prize of ₹45630. Call 9541956526 to claim.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Your debit card ending with 2853 has been dispatched via BlueDart.,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Congratulations! You've won a cash prize of ₹99612. Call 9880946046 to claim.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Electricity bill of ₹31982 paid successfully on 17-08-2025.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
Congratulations! You've won a cash prize of ₹15426. Call 9621903819 to claim.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Payment of ₹64444 to Amazon was successful. UPI Ref: UYMUGV0PMRTO,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
Your EMI of ₹38486 will be auto-debited on 14-05-2025. Maintain sufficient balance.,Legit
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Your EMI of ₹6206 will be auto-debited on 15-02-2025. Maintain sufficient balance.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
Congratulations! You've won a cash prize of ₹22439. Call 9688405719 to claim.,Scam
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your loan of ₹10546 is approved. Click here to apply now: http://secure-loan.cc,Scam
Your loan of ₹67689 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your debit card ending with 8313 has been dispatched via BlueDart.,Legit
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
Your loan of ₹68999 is approved. Click here to apply now: http://bank-secure.net,Scam
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
Payment of ₹2152 to Amazon was successful. UPI Ref: 3FG95RCCGU56,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Your account XXXX9166 is credited with ₹79817 on 11-04-2025. Avl Bal: ₹19415,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Thank you for using Paytm. ₹25990 paid to Swiggy India.,Legit
Electricity bill of ₹84295 paid successfully on 12-06-2025.,Legit
Thank you for using Paytm. ₹23522 paid to Swiggy India.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
Your loan of ₹41587 is approved. Click here to apply now: http://bank-secure.net,Scam
Thank you for using Paytm. ₹8484 paid to Swiggy India.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Your loan of ₹65399 is approved. Click here to apply now: http://update-info.org,Scam
Your loan of ₹2962 is approved. Click here to apply now: http://bank-secure.net,Scam
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Payment of ₹15498 to Amazon was successful. UPI Ref: WXXC1HYTYM4G,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Payment of ₹5486 to Amazon was successful. UPI Ref: 5N3YEGZRQJCD,Legit
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
Your account XXXX0692 is credited with ₹11205 on 16-06-2025. Avl Bal: ₹37559,Legit
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your EMI of ₹52818 will be auto-debited on 04-04-2025. Maintain sufficient balance.,Legit
Congratulations! You've won a cash prize of ₹44924. Call 9061984938 to claim.,Scam
Your account XXXX5228 is credited with ₹2377 on 26-11-2025. Avl Bal: ₹51214,Legit
Congratulations! You've won a cash prize of ₹95029. Call 9200336557 to claim.,Scam
IRCTC booking confirmed. PNR: DQ8OVPITJG7M. Journey date: 27-07-2025,Legit
Payment of ₹98167 to Amazon was successful. UPI Ref: VUPG369Z5OXG,Legit
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Your EMI of ₹7716 will be auto-debited on 12-12-2025. Maintain sufficient balance.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Electricity bill of ₹90425 paid successfully on 06-03-2025.,Legit
Electricity bill of ₹1025 paid successfully on 06-06-2025.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
IRCTC booking confirmed. PNR: HWGR94MY4IDJ. Journey date: 05-09-2025,Legit
Your debit card ending with 1780 has been dispatched via BlueDart.,Legit
Payment of ₹9443 to Amazon was successful. UPI Ref: 415HDHUHHG4Y,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
IRCTC booking confirmed. PNR: CCW6ZPLZKVAM. Journey date: 07-05-2025,Legit
Payment of ₹69082 to Amazon was successful. UPI Ref: MBVD5HLWG0HE,Legit
IRCTC booking confirmed. PNR: C81R1U74VHQY. Journey date: 26-04-2025,Legit
Your account XXXX4881 is credited with ₹27769 on 23-02-2025. Avl Bal: ₹90833,Legit
Your account XXXX3907 is credited with ₹46435 on 24-09-2025. Avl Bal: ₹28115,Legit
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Electricity bill of ₹89037 paid successfully on 23-12-2025.,Legit
Your debit card ending with 1346 has been dispatched via BlueDart.,Legit
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Your EMI of ₹98115 will be auto-debited on 11-05-2025. Maintain sufficient balance.,Legit
Thank you for using Paytm. ₹62681 paid to Swiggy India.,Legit
Electricity bill of ₹49072 paid successfully on 23-09-2025.,Legit
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
Your loan of ₹13042 is approved. Click here to apply now: http://kyc-verify.cc,Scam
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Your loan of ₹21086 is approved. Click here to apply now: http://bank-secure.net,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Electricity bill of ₹48961 paid successfully on 20-11-2025.,Legit
Your account XXXX7356 is credited with ₹1227 on 03-01-2025. Avl Bal: ₹79514,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Your debit card ending with 9620 has been dispatched via BlueDart.,Legit
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Your loan of ₹77001 is approved. Click here to apply now: http://bank-secure.net,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your EMI of ₹42459 will be auto-debited on 20-12-2025. Maintain sufficient balance.,Legit
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
IRCTC booking confirmed. PNR: WWPLNCQO9IJL. Journey date: 25-04-2025,Legit
Your loan of ₹66992 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Your account XXXX7217 is credited with ₹96066 on 25-07-2025. Avl Bal: ₹94695,Legit
Electricity bill of ₹69853 paid successfully on 24-03-2025.,Legit
Your EMI of ₹35797 will be auto-debited on 03-03-2025. Maintain sufficient balance.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Payment of ₹81311 to Amazon was successful. UPI Ref: CQEGRZQF41MW,Legit
Your account XXXX3294 is credited with ₹6314 on 13-05-2025. Avl Bal: ₹43584,Legit
Your account XXXX5346 is credited with ₹91490 on 16-08-2025. Avl Bal: ₹96258,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Thank you for using Paytm. ₹53478 paid to Swiggy India.,Legit
Payment of ₹10174 to Amazon was successful. UPI Ref: XP73QDZ8CMTW,Legit
Payment of ₹92841 to Amazon was successful. UPI Ref: 1BBAGE1E7QXT,Legit
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
Your EMI of ₹89696 will be auto-debited on 25-02-2025. Maintain sufficient balance.,Legit
IRCTC booking confirmed. PNR: EEDYHU8S9TO7. Journey date: 03-01-2025,Legit
Your account XXXX4443 is credited with ₹19405 on 22-03-2025. Avl Bal: ₹6744,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
Congratulations! You've won a cash prize of ₹38839. Call 9404896598 to claim.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
Thank you for using Paytm. ₹5408 paid to Swiggy India.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Thank you for using Paytm. ₹16686 paid to Swiggy India.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
IRCTC booking confirmed. PNR: YK85DEB3R72C. Journey date: 06-09-2025,Legit
Congratulations! You've won a cash prize of ₹12370. Call 9953909493 to claim.,Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
