SMS Text,Label
Paytm: ₹1818 received from 98XXXXXX via UPI.,Legit
"Dear customer, update your KYC immediately at http://fake676.com.",Scam
Thank you for your payment of ₹39378.,Legit
"Dear customer, update your KYC immediately at http://fake728.com.",Scam
Thank you for your payment of ₹37261.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake647.com.,Scam
Paytm: ₹27111 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹2824. Bal: ₹83226.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake544.com.,Scam
Thank you for your payment of ₹12648.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake704.com.,Scam
Get ₹13603 instantly credited. Apply now at http://fake934.com.,Scam
Your account is blocked. Visit http://fake426.com to unblock.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹16218 instantly credited. Apply now at http://fake309.com.,Scam
Congratulations! You won ₹2154. Claim now: http://fake707.com,Scam
Your account is blocked. Visit http://fake763.com to unblock.,Scam
Urgent: Your PAN is flagged. Click http://fake998.com to verify.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake403.com.,Scam
Get ₹16900 instantly credited. Apply now at http://fake637.com.,Scam
Thank you for your payment of ₹11981.,Legit
Congratulations! You won ₹26833. Claim now: http://fake907.com,Scam
Your account has been credited with ₹14525. Bal: ₹79387.,Legit
Urgent: Your PAN is flagged. Click http://fake590.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake955.com to verify.,Scam
SBI: A/c XX999 credited ₹47481. IFSC: SBIN0001234.,Legit
Your account is blocked. Visit http://fake377.com to unblock.,Scam
"Dear customer, update your KYC immediately at http://fake227.com.",Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake473.com.,Scam
Get ₹47867 instantly credited. Apply now at http://fake234.com.,Scam
"Dear user, your EMI of ₹21407 is due on 5th. Pay via app.",Legit
Your loan of ₹8675 has been approved. Click http://fake643.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake719.com to verify.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake554.com.,Scam
Axis Bank: A/c XX123 debited ₹41224. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹2870.,Legit
Congratulations! You won ₹20885. Claim now: http://fake234.com,Scam
Your loan of ₹8205 has been approved. Click http://fake556.com to claim.,Scam
Paytm: ₹8799 received from 98XXXXXX via UPI.,Legit
Paytm: ₹23441 received from 98XXXXXX via UPI.,Legit
"Dear user, your EMI of ₹48470 is due on 5th. Pay via app.",Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake971.com.,Scam
Your account has been credited with ₹24955. Bal: ₹53798.,Legit
Urgent: Your PAN is flagged. Click http://fake500.com to verify.,Scam
SBI: A/c XX999 credited ₹9447. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake195.com to verify.,Scam
Your account is blocked. Visit http://fake390.com to unblock.,Scam
Get ₹32831 instantly credited. Apply now at http://fake799.com.,Scam
SBI: A/c XX999 credited ₹12813. IFSC: SBIN0001234.,Legit
Congratulations! You won ₹36646. Claim now: http://fake795.com,Scam
Thank you for your payment of ₹41376.,Legit
Your account is blocked. Visit http://fake998.com to unblock.,Scam
Your account has been credited with ₹31391. Bal: ₹22926.,Legit
Congratulations! You won ₹48608. Claim now: http://fake202.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake950.com.,Scam
Thank you for your payment of ₹48269.,Legit
Your loan of ₹38146 has been approved. Click http://fake307.com to claim.,Scam
Your account is blocked. Visit http://fake192.com to unblock.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹9277 has been approved. Click http://fake792.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake749.com to verify.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake747.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear user, your EMI of ₹44120 is due on 5th. Pay via app.",Legit
"Dear customer, update your KYC immediately at http://fake501.com.",Scam
Paytm: ₹38690 received from 98XXXXXX via UPI.,Legit
Your account is blocked. Visit http://fake321.com to unblock.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake653.com.,Scam
Your account is blocked. Visit http://fake567.com to unblock.,Scam
Paytm: ₹8122 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake154.com.,Scam
Thank you for your payment of ₹4067.,Legit
Your loan of ₹8465 has been approved. Click http://fake550.com to claim.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹18807. IFSC: SBIN0001234.,Legit
Your account has been credited with ₹20243. Bal: ₹10850.,Legit
Your account is blocked. Visit http://fake926.com to unblock.,Scam
Your loan of ₹25293 has been approved. Click http://fake765.com to claim.,Scam
Congratulations! You won ₹19964. Claim now: http://fake969.com,Scam
Congratulations! You won ₹19526. Claim now: http://fake235.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake731.com.,Scam
Your account has been credited with ₹17571. Bal: ₹81725.,Legit
SBI: A/c XX999 credited ₹30675. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake458.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake366.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake327.com to verify.,Scam
Paytm: ₹41085 received from 98XXXXXX via UPI.,Legit
Congratulations! You won ₹30456. Claim now: http://fake611.com,Scam
Your account is blocked. Visit http://fake612.com to unblock.,Scam
Your account is blocked. Visit http://fake749.com to unblock.,Scam
Congratulations! You won ₹34522. Claim now: http://fake926.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake176.com.,Scam
"Dear user, your EMI of ₹11289 is due on 5th. Pay via app.",Legit
Your loan of ₹2177 has been approved. Click http://fake800.com to claim.,Scam
SBI: A/c XX999 credited ₹35778. IFSC: SBIN0001234.,Legit
Get ₹4804 instantly credited. Apply now at http://fake570.com.,Scam
Thank you for your payment of ₹24452.,Legit
"Dear customer, update your KYC immediately at http://fake115.com.",Scam
Get ₹37483 instantly credited. Apply now at http://fake647.com.,Scam
Urgent: Your PAN is flagged. Click http://fake852.com to verify.,Scam
Your loan of ₹44178 has been approved. Click http://fake754.com to claim.,Scam
Your loan of ₹12219 has been approved. Click http://fake503.com to claim.,Scam
Get ₹20494 instantly credited. Apply now at http://fake147.com.,Scam
SBI: A/c XX999 credited ₹13843. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹46003. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹26301. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹14031.,Legit
Your loan of ₹46160 has been approved. Click http://fake517.com to claim.,Scam
Congratulations! You won ₹39770. Claim now: http://fake231.com,Scam
Your loan of ₹30184 has been approved. Click http://fake159.com to claim.,Scam
SBI: A/c XX999 credited ₹8722. IFSC: SBIN0001234.,Legit
Thank you for your payment of ₹29262.,Legit
Your account is blocked. Visit http://fake652.com to unblock.,Scam
"Dear user, your EMI of ₹31768 is due on 5th. Pay via app.",Legit
Congratulations! You won ₹7569. Claim now: http://fake261.com,Scam
Congratulations! You won ₹41503. Claim now: http://fake501.com,Scam
Your account has been credited with ₹25936. Bal: ₹92849.,Legit
Congratulations! You won ₹37877. Claim now: http://fake884.com,Scam
Urgent: Your PAN is flagged. Click http://fake651.com to verify.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear customer, update your KYC immediately at http://fake261.com.",Scam
Axis Bank: A/c XX123 debited ₹39121. Info: Shopping Amazon.,Legit
Your account is blocked. Visit http://fake293.com to unblock.,Scam
Get ₹40453 instantly credited. Apply now at http://fake443.com.,Scam
Paytm: ₹12210 received from 98XXXXXX via UPI.,Legit
Get ₹36619 instantly credited. Apply now at http://fake935.com.,Scam
Paytm: ₹33919 received from 98XXXXXX via UPI.,Legit
Urgent: Your PAN is flagged. Click http://fake686.com to verify.,Scam
"Dear user, your EMI of ₹32226 is due on 5th. Pay via app.",Legit
Get ₹1355 instantly credited. Apply now at http://fake341.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake748.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake685.com to verify.,Scam
Get ₹10654 instantly credited. Apply now at http://fake628.com.,Scam
"Dear customer, update your KYC immediately at http://fake829.com.",Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake327.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake641.com.,Scam
"Dear customer, update your KYC immediately at http://fake948.com.",Scam
Thank you for your payment of ₹23772.,Legit
Paytm: ₹10559 received from 98XXXXXX via UPI.,Legit
Axis Bank: A/c XX123 debited ₹33458. Info: Shopping Amazon.,Legit
Your loan of ₹32322 has been approved. Click http://fake312.com to claim.,Scam
Thank you for your payment of ₹33020.,Legit
Paytm: ₹21761 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹36159. Bal: ₹97223.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹27307 has been approved. Click http://fake262.com to claim.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake710.com to verify.,Scam
Congratulations! You won ₹11344. Claim now: http://fake416.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake608.com.,Scam
Get ₹8276 instantly credited. Apply now at http://fake929.com.,Scam
SBI: A/c XX999 credited ₹35182. IFSC: SBIN0001234.,Legit
"Dear customer, update your KYC immediately at http://fake192.com.",Scam
Your account has been credited with ₹34271. Bal: ₹81798.,Legit
Get ₹21526 instantly credited. Apply now at http://fake275.com.,Scam
Thank you for your payment of ₹39682.,Legit
"Dear customer, update your KYC immediately at http://fake661.com.",Scam
Axis Bank: A/c XX123 debited ₹43108. Info: Shopping Amazon.,Legit
Your account has been credited with ₹44240. Bal: ₹76928.,Legit
Urgent: Your PAN is flagged. Click http://fake475.com to verify.,Scam
Paytm: ₹15540 received from 98XXXXXX via UPI.,Legit
Your loan of ₹48674 has been approved. Click http://fake754.com to claim.,Scam
SBI: A/c XX999 credited ₹37541. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake394.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake841.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake589.com.",Scam
Your loan of ₹27992 has been approved. Click http://fake978.com to claim.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake299.com.,Scam
"Dear customer, update your KYC immediately at http://fake398.com.",Scam
Axis Bank: A/c XX123 debited ₹33708. Info: Shopping Amazon.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake204.com.,Scam
Your account is blocked. Visit http://fake777.com to unblock.,Scam
Congratulations! You won ₹7442. Claim now: http://fake535.com,Scam
Thank you for your payment of ₹35856.,Legit
Paytm: ₹34687 received from 98XXXXXX via UPI.,Legit
SBI: A/c XX999 credited ₹32388. IFSC: SBIN0001234.,Legit
"Dear customer, update your KYC immediately at http://fake615.com.",Scam
Get ₹23246 instantly credited. Apply now at http://fake751.com.,Scam
Your loan of ₹48131 has been approved. Click http://fake337.com to claim.,Scam
Thank you for your payment of ₹12031.,Legit
Axis Bank: A/c XX123 debited ₹1122. Info: Shopping Amazon.,Legit
SBI: A/c XX999 credited ₹31961. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹12500. IFSC: SBIN0001234.,Legit
Get ₹3295 instantly credited. Apply now at http://fake331.com.,Scam
Congratulations! You won ₹39335. Claim now: http://fake821.com,Scam
Your loan of ₹28421 has been approved. Click http://fake541.com to claim.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹2371 has been approved. Click http://fake864.com to claim.,Scam
Your account has been credited with ₹11876. Bal: ₹3145.,Legit
"Dear user, your EMI of ₹32289 is due on 5th. Pay via app.",Legit
Paytm: ₹4287 received from 98XXXXXX via UPI.,Legit
Urgent: Your PAN is flagged. Click http://fake120.com to verify.,Scam
Your account has been credited with ₹47689. Bal: ₹68980.,Legit
Congratulations! You won ₹44441. Claim now: http://fake534.com,Scam
Get ₹45247 instantly credited. Apply now at http://fake283.com.,Scam
"Dear customer, update your KYC immediately at http://fake747.com.",Scam
"Dear customer, update your KYC immediately at http://fake417.com.",Scam
Get ₹21254 instantly credited. Apply now at http://fake842.com.,Scam
Your account is blocked. Visit http://fake471.com to unblock.,Scam
Get ₹14008 instantly credited. Apply now at http://fake103.com.,Scam
Urgent: Your PAN is flagged. Click http://fake789.com to verify.,Scam
Congratulations! You won ₹43474. Claim now: http://fake344.com,Scam
Congratulations! You won ₹3993. Claim now: http://fake694.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake680.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake743.com.,Scam
Thank you for your payment of ₹28722.,Legit
Get ₹11335 instantly credited. Apply now at http://fake584.com.,Scam
Your loan of ₹36125 has been approved. Click http://fake716.com to claim.,Scam
"Dear user, your EMI of ₹10887 is due on 5th. Pay via app.",Legit
Thank you for your payment of ₹25153.,Legit
Urgent: Your PAN is flagged. Click http://fake326.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake483.com to verify.,Scam
Get ₹6484 instantly credited. Apply now at http://fake591.com.,Scam
Urgent: Your PAN is flagged. Click http://fake725.com to verify.,Scam
Thank you for your payment of ₹16663.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake202.com.,Scam
Congratulations! You won ₹6174. Claim now: http://fake648.com,Scam
Congratulations! You won ₹17152. Claim now: http://fake922.com,Scam
"Dear user, your EMI of ₹7445 is due on 5th. Pay via app.",Legit
Get ₹13092 instantly credited. Apply now at http://fake310.com.,Scam
Your account is blocked. Visit http://fake224.com to unblock.,Scam
Your account has been credited with ₹1113. Bal: ₹89970.,Legit
Paytm: ₹49855 received from 98XXXXXX via UPI.,Legit
Your loan of ₹32873 has been approved. Click http://fake250.com to claim.,Scam
Paytm: ₹39623 received from 98XXXXXX via UPI.,Legit
"Dear user, your EMI of ₹25323 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹40259. Bal: ₹9912.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Thank you for your payment of ₹42662.,Legit
Axis Bank: A/c XX123 debited ₹43942. Info: Shopping Amazon.,Legit
Urgent: Your PAN is flagged. Click http://fake322.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake712.com.",Scam
Axis Bank: A/c XX123 debited ₹993. Info: Shopping Amazon.,Legit
